671,hsa-mir-23c
672,hsa-mir-3176
673,hsa-mir-3654
674,hsa-mir-5004
675,hsa-mir-606
676,hsa-mir-518f
677,hsa-mir-1295a
678,hsa-mir-4443
679,hsa-mir-4644
680,hsa-mir-4687
681,hsa-mir-616
682,hsa-mir-4787
683,hsa-mir-1284
684,hsa-mir-4465
685,hsa-mir-635
686,hsa-mir-3658
687,hsa-mir-4753
688,hsa-mir-1292
689,hsa-mir-4775
690,hsa-mir-644a
691,hsa-mir-147b
692,hsa-mir-4447
693,hsa-mir-548p
694,hsa-mir-548am
695,hsa-mir-676
696,hsa-mir-466
697,hsa-mir-762
698,hsa-mir-2113
699,hsa-mir-1910
700,hsa-mir-514b
701,hsa-mir-6853
702,hsa-mir-4521
703,hsa-mir-4455
704,hsa-mir-4319
705,hsa-mir-3614
706,hsa-mir-3607
707,hsa-mir-1976
708,hsa-mir-4633
709,hsa-mir-1247
710,hsa-mir-3148
711,hsa-mir-5699
712,hsa-mir-6798
713,hsa-mir-507
714,hsa-mir-770
715,hsa-mir-5095
716,hsa-mir-1253
717,hsa-mir-4302
718,hsa-mir-6873
719,hsa-mir-4310
720,hsa-mir-5003
721,hsa-mir-518d
722,hsa-mir-512-1
723,hsa-mir-1293
724,hsa-mir-1245a
725,hsa-mir-1245b
726,hsa-mir-320c-1
727,hsa-mir-320c-2
728,hsa-mir-320d-1
729,hsa-mir-320d-2
730,hsa-mir-1285-1
731,hsa-mir-1285-2
732,hsa-mir-544b
733,hsa-mir-550a-3
734,hsa-mir-591
735,hsa-mir-1248
736,hsa-mir-656
737,hsa-mir-4782
738,hsa-mir-9500
739,hsa-mir-620
740,hsa-mir-3928
741,hsa-mir-4429
742,hsa-mir-585
743,hsa-mir-450b
744,hsa-mir-1324
745,hsa-mir-568
746,hsa-mir-1178
747,hsa-mir-1182
748,hsa-mir-4284
749,hsa-mir-4717
750,hsa-mir-875
751,hsa-mir-3622b
752,hsa-mir-4467
753,hsa-mir-587
754,hsa-mir-761
755,hsa-mir-4458
756,hsa-mir-631
757,hsa-mir-548b
758,hsa-mir-4736
759,hsa-mir-664b
760,hsa-mir-935
761,hsa-mir-4480
762,hsa-mir-4270
763,hsa-mir-4778
764,hsa-mir-6068
765,hsa-mir-6133
766,hsa-mir-4701
767,hsa-mir-3188
768,hsa-mir-4271
769,hsa-mir-6734
770,hsa-mir-588
771,hsa-mir-3666
772,hsa-mir-4262
773,hsa-mir-1304
774,hsa-mir-1298
775,hsa-mir-3117
776,hsa-mir-3941
777,hsa-mir-3908
778,hsa-mir-3664
779,hsa-mir-4317
780,hsa-mir-4326
781,hsa-mir-6869
782,hsa-mir-3147
783,hsa-mir-3909
784,hsa-mir-6086
785,hsa-mir-548k
786,hsa-mir-876
787,hsa-mir-302e
788,hsa-mir-4497
789,hsa-mir-487a
790,hsa-mir-3200
791,hsa-mir-5590
792,hsa-mir-6852
793,hsa-mir-7702
794,hsa-mir-1265
795,hsa-mir-933
796,hsa-mir-1306
797,hsa-mir-4463
798,hsa-mir-4490
799,hsa-mir-3591
800,hsa-mir-6775
801,hsa-mir-203b
802,hsa-mir-3196
803,hsa-mir-4500
804,hsa-mir-562
805,hsa-mir-1261
806,hsa-mir-643
807,hsa-mir-4516
808,hsa-mir-1294
809,hsa-mir-5096
810,hsa-mir-7152
811,hsa-mir-891a
812,hsa-mir-934
813,hsa-mir-564
814,hsa-mir-3175
815,hsa-mir-4792
816,hsa-mir-555
817,hsa-mir-1914
818,hsa-mir-548t
819,hsa-mir-1268a
820,hsa-mir-1268b
821,hsa-mir-3656
822,hsa-mir-4466
823,hsa-mir-6729
824,hsa-mir-514a-1
825,hsa-mir-514a-2
826,hsa-mir-514a-3
827,hsa-mir-1184-1
828,hsa-mir-619
829,hsa-mir-450a-1
830,hsa-mir-450a-2
831,hsa-mir-527
832,hsa-mir-1305
833,hsa-mir-1322
834,hsa-mir-633
835,hsa-mir-4291
836,hsa-mir-4324
837,hsa-mir-921
838,hsa-mir-2116
839,hsa-mir-3940
840,hsa-mir-1295b
841,hsa-mir-4478
842,hsa-mir-668
843,hsa-mir-4488
844,hsa-mir-6721
845,hsa-mir-3924
846,hsa-mir-548e
847,hsa-mir-550b-1
848,hsa-mir-550b-2
849,hsa-mir-518a-1
850,hsa-mir-518a-2
851,hsa-mir-3185
852,hsa-mir-1277
853,hsa-mir-3945
854,hsa-mir-4501
855,hsa-mir-4672
856,hsa-mir-3923
857,hsa-mir-5000
858,hsa-mir-5009
859,hsa-mir-3065
860,hsa-mir-3976
861,hsa-mir-4419b
862,hsa-mir-4648
863,hsa-mir-4664
864,hsa-mir-517b
865,hsa-mir-3195
866,hsa-mir-4469
867,hsa-mir-4510
868,hsa-mir-4770
869,hsa-mir-4489
870,hsa-mir-7515
871,hsa-mir-4793
872,hsa-mir-3916
873,hsa-mir-4274
874,hsa-mir-4784
875,hsa-mir-4795
876,hsa-mir-623
877,hsa-mir-1909
878,hsa-mir-3138
879,hsa-mir-5692b
880,hsa-mir-3610
881,hsa-mir-1267
882,hsa-mir-1282
883,hsa-mir-6069
884,hsa-mir-4258
885,hsa-mir-4298
886,hsa-mir-7107
887,hsa-mir-7847
888,hsa-mir-3653
889,hsa-mir-3120
890,hsa-mir-3677
891,hsa-mir-3682
892,hsa-mir-4518
893,hsa-mir-5189
894,hsa-mir-1276
895,hsa-mir-3142
896,hsa-mir-3182
897,hsa-mir-4301
898,hsa-mir-670
899,hsa-mir-548l
900,hsa-mir-1468
901,hsa-mir-3170
902,hsa-mir-1252
903,hsa-mir-7706
904,hsa-mir-3157
905,hsa-mir-5091
906,hsa-mir-6508
907,hsa-mir-7161
908,hsa-mir-4511
909,hsa-mir-6124
910,hsa-mir-4507
911,hsa-mir-4656
912,hsa-mir-6782
913,hsa-mir-3714
914,hsa-mir-6867
915,hsa-mir-412
916,hsa-mir-1273a
917,hsa-mir-1972-1
918,hsa-mir-105-1
919,hsa-mir-105-2
920,hsa-mir-3163
921,hsa-mir-548a-1
922,hsa-mir-548a-2
923,hsa-mir-548a-3
924,hsa-mir-3179-1
925,hsa-mir-3179-2
926,hsa-mir-3179-3
927,hsa-mir-4281
928,hsa-mir-649
929,hsa-mir-374c
930,hsa-mir-920
931,hsa-mir-3146
932,hsa-mir-4746
